movie_id,title,release_date,total_box_office,avg_ticket_price,screening_count,attendance_rate,country,overall_rating,description
1190,红毯先生,,93648000.0,,1.0,,,6.5,香港天王巨星刘伟驰（刘德华 饰）从影四十年，一直渴望得影帝。他决定与导演林浩（宁浩 饰）合作拍摄农村题材影片，从而在电影节赢得国际声誉。为此，刘伟驰深入农村体验生活、亲自拉投资、拒绝用替身，却因此引发了一系列令人哭笑不得的荒诞闹剧，也展现了娱乐圈的众生百态。
1191,星球大战：原力觉醒,2016-01-09,825570000.0,37.0,,,美国,7.2,"自从银河帝国衰败之后，正邪轮回再度开始，第一秩序的黑暗力量蔓延滋长，重新为银河系带来威胁。与此同时，对于凯洛·伦的堕落深感内疚的天行者卢克宣告失踪，而围绕卢克下落的一份星系地图，则引起敌我双方的争夺。不愿成为战争机器的第一军团士兵芬恩（约翰·波耶加 John Boyega 饰）协助反抗组织成员波·达摩龙（奥斯卡·伊萨克 Oscar Isaac 饰）逃到蛮荒星球贾库，寻找藏有地图的机器人BB8。两人失散后，芬邂逅拾荒者蕾伊（黛茜·雷德利 Daisy Ridley 饰）和BB8。他们乘坐破旧的千年隼号躲过了军团的追杀，此后更遇到千年隼号的主人汉·索罗（哈里森·福特 Harrison Ford 饰）。
第一秩序制造了破坏力远超死星的弑星者基地。宇宙和平危在旦夕，某人体内的原力则悄然苏醒……"
1192,姥姥的外孙,,127000000.0,,778431.0,5.358333333333332,,8.8,出身泰国华人家庭的无业年轻人阿安（马群耀 饰）看到堂妹因照顾病重的爷爷而继承房产后，也对身患绝症的姥姥（乌萨·萨梅坎姆 饰）动了心思，计划复刻堂妹的“致富之路”获取百万遗产。但面对同样“努力”的舅舅们和挑剔毒舌的姥姥，阿安这条争当全职孝孙的“啃姥致富”之路似乎没有他预想的那么顺利……
1193,江南：在爱开始的地方等你,,3551000.0,,16546.0,4.070642201834865,,,陆骁（刘冬沁 饰）和孟瑶（赖雨濛 饰）是江南某大学同学，两人一见钟情，而苦苦追求孟瑶的杨宇（王沛为饰）却与有着共同打球爱好的陆骁成了生死兄弟；另外，热烈火辣的朱娜（朱丹妮 饰）也开始疯狂追爱陆骁。与此同时，一位神秘人物也悄悄介入他们之间的感情，几人长达二十年的情感纠葛就此拉开……
1194,过春天,,10262000.0,,196.0,25.629999999999995,,7.7,单亲家庭出身的16岁女学生佩佩（黄尧 饰），她的城市既是香港、也是深圳，白天在香港上学，晚上回到深圳跟妈妈（倪虹洁 饰）住在一起，频繁地穿梭于两地。为了和闺蜜Joe（汤加文 饰）一起旅行的约定，为了自己的存在感，为了对Joe男友阿豪（孙阳 饰）懵懂的好感，她内心的冲动被点燃，“水客”成为了她的另一个身份，一段颇有“冒险”感的青春故事就此开始。
1195,侏罗纪世界2,2018-06-15,1695000000.0,36.0,5.0,3.4,美国,6.6,"自侏罗纪世界的骚乱以来，种类繁多的恐龙在努布拉岛度过了三年无拘无束的时光。然而该岛火山活动频繁，随时有喷发的危险。致力于恐龙保护的克莱尔·戴宁（布莱丝·达拉斯·霍华德 Bryce Dallas Howard 饰）受到班杰明•洛克伍德的邀请。班杰明及其下属伊莱·米尔斯（拉菲·斯波 Rafe Spall 饰）希望她和相关技术人员前往努布拉岛拯救那里的恐龙，并将它们安置在新的栖息地。受到感染的克莱尔设法找来欧文（克里斯·帕拉特 Chris Pratt 饰）一同前往，欧文则希望救出他亲手驯养的迅猛龙小蓝。当他们踏足这座隔绝之岛时，却发现事情没那么简单。
火山蠢蠢欲动，随时爆发，而混乱之中丑恶的阴谋悄然酝酿……"
1196,007：幽灵党,2015-11-13,542090000.0,32.0,,,美国/英国,6.5,"一个来自过去的加密信息让詹姆斯·邦德开始了一个神秘任务，从墨西哥城到最终的罗马，在那儿他邂逅了美艳的露琪亚·斯琪拉（莫妮卡·贝鲁奇 Monica Bellucci 饰），而她则是一名臭名昭著的意大利黑手党寡妇。邦德潜入到了一个密会中，揭开了一个名叫“幽灵党”的邪恶组织背后的秘密。
然而，远在伦敦的国家安全中心的新任负责人马克思·登彼（安德鲁·斯考特 Andrew Scott 饰）怀疑邦德这次行动的目的，并挑战M（拉尔夫·费恩斯 Ralph Fiennes 饰）掌权的军情六处的地位。邦德暗中召集了钱班霓（奈奥米·哈莉斯 Naomi Harries 饰）和Q博士（本·威肖 Ben Whishaw 饰），协助他寻找他宿敌的女儿——玛德琳·斯旺（蕾雅·赛杜 Léa Seydoux 饰）的下落，玛德琳·斯旺手里握有解开幽灵党秘密的线索。作为一名杀手的女儿，斯旺..."
1197,小马鞭,,9150000.0,,1.0,,,,"昂萨尔（巴合波力·胡阿提别克 饰）一直渴望拥有自己的一匹马，但由于种种原因，他始终没有如愿以偿。直到有一天，他爸爸的好友悄悄送来了一匹名叫飞来克的马。飞来克成为了昂萨尔的伙伴，但在与哥哥争夺骑马的权利时，飞来克不幸受伤了。昂萨尔为了救治飞来克，不仅表现出了对马匹的关怀，也结识了一个名叫小美丽（菈芯·哈米提 饰）的小女孩。通过与小美丽的交往，昂萨尔了解到她寻找爸爸的故事。深受感动并受到鼓舞，昂萨尔决定骑着飞来克，帮助小美丽完成她寻找爸爸的梦想。
这个故事不仅展示了昂萨尔与飞来克之间的深厚友谊，还展现了他对人类情感的理解和善良。通过马和小美丽的故事，昂萨尔成长为一个有责任感和同情心的少年，他的决定和行动也成为了推动整个故事情节发展的动力。"
1198,海底小纵队：洞穴大冒险,,77620000.0,,2.0,,,7.2,海底小纵队是一群活跃在海底的小小探险家，集结了巴克队长（北极熊）、皮医生（企鹅）、生物学家谢灵通（海獭）、摄像师达西西（腊肠狗）、机械工程师突突兔（兔子）、小队中尉呱唧（小猫）和章教授（章鱼）7名伙伴。在巴克队长的带领下，一直向着未知的海域不断探索前进！巴克队长和皮医生为了送小章鱼酷巴回家，结伴前往加勒比海。然而他们在途中遭遇了突发事件，必须穿过丛林，探索神秘的洞穴。在小纵队其他队员的支援下，他们展开了全新的探险之旅……
1199,功夫熊猫,2008-06-20,151500000.0,27.0,,,美国,8.3,"首度以人见人爱的大熊猫和中国功夫作为故事主线，《功夫熊猫》定于6月全球上映，届时配合举世瞩目的2008年北京奥运，加上武术首度被列为奥运特设项目，相信定必在全世界掀起势不可挡的中国功夫热潮，电影有望打破纪录，勇夺全球动画票房金牌！
梦工厂对这部重头戏非常重视，除了出动《怪物史瑞克》、《马达加斯加》班底精心构思故事、设计角色，钻研最先进的电脑特技外，更请来最星光熠熠的声演阵容，包括搞笑巨星杰克·布莱克( Jack Black )声演熊猫阿宝、金像影帝达斯汀·霍夫曼( Dustin Hoffman )声演施福大师、成龙大哥声演灵猴、性感巨星安吉丽娜·朱丽( Angelina Jolie )声演飞虎女、《霹雳天使》华裔红星刘玉玲( Lucy Liu )声演毒蛇，如此强劲卡士绝对前所未见！
梦工厂CEO杰弗瑞·卡森伯格( Jeffrey Katzenberg..."
1200,喜羊羊与灰太狼之筐出未来,,160000000.0,,4.0,1.0,,6.7,"喜羊羊、灰太狼与一众小羊组成的守护者队进入篮球顶级赛事决赛，但却意外地败北，团队分崩离析。
虽然各散东西，但对篮球的热爱和对冠军的渴望让大家再次组队，参加新一届大赛，然而这次的对手更强大，他们面临更大的挑战！"
1201,复仇者联盟,2012-05-05,566490000.0,42.0,,,美国,8.5,"一声响指，宇宙间半数生命灰飞烟灭。几近绝望的复仇者们在惊奇队长（布丽·拉尔森 Brie Larson 饰）的帮助下找到灭霸（乔什·布洛林 Josh Brolin 饰）归隐之处，却得知六颗无限宝石均被销毁，希望彻底破灭。如是过了五年，迷失在量子领域的蚁人（保罗·路德 Paul Rudd 饰）意外回到现实世界，他的出现为幸存的复仇者们点燃了希望。与美国队长（克里斯·埃文斯 Chris Evans 饰）冰释前嫌的托尼（小罗伯特·唐尼 Robert Downey Jr. 饰）找到了穿越时空的方法，星散各地的超级英雄再度集结，他们分别穿越不同的时代去搜集无限宝石。而在这一过程中，平行宇宙的灭霸察觉了他们的计划。
注定要载入史册的最终决战，超级英雄们为了心中恪守的信念前仆后继……"
1202,最强囍事,2011-01-31,164930000.0,34.0,,,中国香港/中国,5.2,"《最强囍事》豆瓣官方小站：http://site.douban.com/111545/
化妆师沈美（古天乐 饰）在上一档电视节目时出现了尴尬，原来平素娘娘腔的他为了生活一直在伪装。他化妆学校的同学郑宇强（甄子丹 饰）在深圳一家美容专柜做化妆师，以高超的技巧赢得无数粉丝，但惟独没有俘获初恋女友戴梦妮（刘嘉玲 饰））的芳心。后者为了写小说，总是通过易容来贴近人物。陈奇侠（黄百鸣 饰）是石油大亨，唯一怕的就是他女友Dream（闫妮 饰）。后者因为观看电视节目，成了沈美的粉丝。夫妻俩联手，让沈美签下了合同，成了其化妆品公司的CEO。沈美为钱所动，走马上任，发现公司同事清一色都是美女。身为娘子军的他，有一个朴实的助理简洁（张柏芝 饰）。一次偶然的机会，游艇王子滑溜溜（杜汶泽 饰）看上了简洁，两人开始约会。但是经常受到滑溜溜前女友Victoria（熊黛林 饰）的..."
1203,情满木兰,,76000.0,,144.0,34.75454545454546,,,"故事片《情满木兰》，以木兰溪和乡村振兴为故事背景，讲述了没有血缘关系的两代人，在党和政府的领导下，用感恩之心演绎了不一样的亲情、乡情和爱情故事。
诠释了人间真情，唱响了主旋律，弘扬了正能量。"
1204,独一无二,,17000000.0,,296514.0,4.9153846153846175,,7.0,"17岁的女孩喻延（张婧仪 饰）与爸爸（陈明昊 饰）、妈妈（蒋勤勤 饰）、哥哥（辛云来 饰）生活在祖辈经营的喻记鱼杂铺中。作为听障家庭中唯一的听人，她自幼游走在家人的无声世界与外面的有声世界之间，已经习惯于担任桥梁和翻译器。家人的爱与依赖如藤蔓般缠绕着她，然而去往更宽广世界的渴望之火也在心里熊熊灼烧。突如其来的变故，让喻延不得不面对追寻梦想与捍卫家人的两难局面。在成长的选择中，她尝试着找寻自己，也找到能与家人分享的歌声。
本片改编自法国电影《贝利叶一家》。"
1205,可不可以不要离开我,,20259000.0,,3.0,,,2.5,讲述了四个城市，四对爱人，同样处在30+人生阶段的他们，人生的轨迹开始出现偏差。四个不同身份，普通人们有了自己的故事，收获不一样的成长痛。30多岁，他们在客观困境中找到幸福的方向，走向不惑；就像在这个看似难熬的冬天，大家都在期待春暖花开，而春天如约而至。 三十不惑、爱情不惑、命运不惑。
1206,狗的审判,,657000.0,,10080.0,4.041509433962265,,7.3,艾薇儿（利蒂希亚·多施 饰）是一名败案累累的年轻女律师，为了改变现状，她下定决心：下个案子无论如何都要赢！但艾薇儿的下个案子却是跟她一样绝望的客户——科斯莫（小狗科迪 饰），一只因为经常袭击她人而被判死刑的狗。为了帮助科斯莫翻案，艾薇儿想尽一切办法，而人性的复杂，让这场对狗狗的审判变得出乎预料，各路人马开启法庭论战，科斯莫被迫加入“辩论”，艾薇儿自己也陷入了辩护危机。
1207,致命抉择,,1839000.0,,34993.0,0.9950819672131148,,,"死去的旗袍美女诈尸还魂！午夜诡花轿伸出苍白的鬼手！地下车库惊现一脸鲜血的美人头！床下爬出神秘恐怖的暗影！无人的房间传来高跟鞋踏出的脚步声……逝者冤魂不散，附身于大学生美女，用梦境控制着惊惧的年轻人！怨灵异动，杀机四伏！魅影乍现，尖叫不断！
尸姐还魂，是为了向负心人复仇血恨？还是为了揭开神秘古旗中的魔咒？抑或是为了将更多入局者带入另一个世界？迷雾重重，荡过阴阳两界；鬼魅飘飘，逼出致命抉择！终极恐怖就在午夜楼梯，一步一颤栗，踏错一步，必然万劫不复，魂飞魄散！"
1208,白日焰火,,104000000.0,,31.0,,,7.6,"外表冷艳的吴志贞（桂纶镁 饰）身上散发着熟女的魅力，这对于男人来说是一种致命的诱惑，对于与她曾有过一面之缘的警察张自力（廖凡 饰）来说更是如此。
五年前，吴志贞的丈夫梁志军（王学兵 饰）被警方认定死于一桩离奇碎尸案，当时张自力破案后击毙了持枪拒捕的凶手。五年后，又发生了 类似的连环案件，并且这些死者都曾与吴志贞相恋，心结未了的张自力主动接近吴志贞，却飞蛾扑火般的爱上了这个女人，两个遭遇重大生活挫折的人逐渐从惺惺相惜到相爱，随着更加亲密的接触，张自力发现了五年前的真相……"
1209,狼图腾,2015-02-19,699600000.0,39.0,,,中国/法国,6.9,"上世纪60年代，北京知青陈阵（冯绍峰 饰）和杨克（窦骁 饰）来到了内蒙古额仑大草原插队，加入了蒙古族牧民毕利格老人（巴森 饰）以及他的儿媳噶斯迈（昂哈尼玛 饰）一家的生产队，从此开始若干年的放牧生活。在与狼群的接触过程中，陈阵带着强烈的好奇，逐渐了解了这种动物，甚至有了想自己养一 只小狼的念头。蒙古人民崇敬狼，热爱草原，而汉人则功利地掠夺土地，这导致了狼群与人之间的“战争”。以场部主任包顺贵（尹铸胜 饰）为首的生产队最终发起了一场灭狼运动，让狼群和人类之间的关系陷入到了剑拔弩张的地步…… 自然与人的关系也遭遇了前所未有的挑战。
电影改编自姜戎同名小说，耗时5年拍摄完成。"
1210,血溅鸳鸯楼,,219.0,,13.0,2.3,,,《血溅鸳鸯楼》打虎英雄武松醉打蒋门神，却与张团练结仇。张团练拉拢武松入张都监账下，刻意结交；张都监也利用丫鬟玉兰拉拢武松，武松不明其究，受宠若惊，却被两人蒙骗，误伤好汉牛通。得知真相的武松欲离开，又被栽赃盗窃。玉兰为救武松，魂断飞云浦。武松返回鸳鸯楼，手刃仇人，从此走上另一条江湖路。
1211,三湾改编,,54273000.0,,28.0,,,,该片讲述了1927年秋收起义失败后，毛泽东在三湾村领导“三湾改编”，创立了“支部建在连上”、“官兵平等”等一整套崭新的治军方略的故事。
1212,音乐课,,1012000.0,,788.0,17.318987341772154,,,"影片由华表奖导演周勇执导,讲述了音乐专业毕业生周鸣被分配到一所偏远的乡村小学任教，为了回到城市，周鸣通过开设竹笛课获得了调任的机会，但最终在校长和学生的挽留下决定扎根乡村小学的故事。影片真实、有趣,不乏喜剧元素。"
1213,消失的花季少女,,2408.0,,26.0,12.26,,,讲述了被遗弃收养的赵艺佳和杨俊鹏之间的动人故事。赵艺佳患有先天心脏病，却在养母的精心呵护下长大成人。她临终前求姐姐顶替自己与杨俊鹏继续通信，不想因为自己的离世而耽误杨俊鹏的学业。直到杨俊鹏与赵艺佳的姐姐见面，才懂得了她的良苦用心。
1214,禹城秘事,,129000.0,,27.0,,,,王雨蝶执意回到故乡进行学术研究，更主要为了完成一个埋藏在她心底整整十年的约定。在这趟旅程中，她遇到了友情和爱情的考验，最重要的是，找回了自己身上失去已久的意志，延续和弘扬了古镇祖先的遗留下来的精气神。
1215,天空之城,,135000000.0,,655.0,8.582,,9.2,"古老帝国拉普达是一座漂浮在空中的巨大的机器岛，传说那里已经无人居住，蕴藏着巨大的财富。因此，无论军方还是海盗，都在找寻着这座传说中的飞行岛。
矿工巴鲁这天偶遇拉普达继承人希达，两人一见如故。因为希达身上有找寻拉普达帝国的重要物件飞行石，军方和海盗两帮人马都在追杀希达。巴鲁带着希达一起逃亡，最终都没有逃出军方的手中，希达被军队掳走了。
为救朋友，只能选择与海盗合作。巴鲁与海盗成功救出了希达，同时，他们也发现了军方的邪恶计划。为了阻止军方邪恶计划的实施，他们和海盗一起踏上了寻找拉普达之旅。"
1216,封神第二部：战火西岐,2025-01-29,1238000000.0,51.0,1221954.0,27.088349514563106,中国,5.8,姜子牙、姬发带队坚守西岐，家园保卫战一触即发！邓婵玉、闻仲奉商王殷寿之命，率魔家四将等殷商大军征伐西岐，西岐一方得殷郊、雷震子、杨戬、哪吒等相助，更聚全民之力守卫家园。兵戈相对、法术交锋，两大阵营掀起强强对决，关于“封神榜” 的争夺正在继续......
1217,非洲：塞伦盖蒂国家公园,,299000.0,,80.0,,,8.6,
1218,一个和八个,,,,,,,7.3,抗日时期，华北地区遍地烽火，中共领导下的八路军面对着敌人的步步紧逼勉力周旋。指导员王金（陶泽如 饰）本来从事敌后工作，因叛徒陷害而遭到组织怀疑，被和三名土匪、三名逃兵、一名奸细（谢园 饰）以及一名投毒犯放在一起关押。王金求助锄奸科长许志（陈道明 饰）重新查明自己的案情，但各部队失去联系，后有日军追兵，许志无法证明王金的清白。在王金和其他八名犯人的交往中，他用刚正忠诚的人格魅力打动了土匪头目大秃子（赵小锐 饰），以及逃兵中的老大哥老万头（魏宗万 饰）。不久，部队陷入日军包围，许志身负重伤，王金等人以待罪之身迎击日寇……
1219,龙凤呈祥,,323.0,,49.0,,,3.9,拿不出彩礼娶自己心爱姑娘玉凤的屌丝金龙，意外继承了失踪几十年父亲的上市公司，摇身变成了百亿富翁，从而引发的一出关于真爱探讨的欢乐喜剧。
1220,好东西,2024-11-22,721000000.0,42.0,2960583.0,6.128225806451611,中国,8.9,"爱逞强的单亲妈妈王铁梅（宋佳 饰）带小孩王茉莉（曾慕梅 饰）搬到新家，结识了所谓清醒恋爱脑的邻居小叶（钟楚曦 饰）。两位性格迥异的女性，一个坚强，一个柔软，一个擅长给人当妈，一个擅长随时撒谎。面对旧创伤和新挑战，她们彼此温暖互相慰藉。
而围绕王铁梅的两个男人，前夫（赵又廷 饰）不时“添乱”，女儿的鼓手老师（章宇 饰）似乎充满新的可能。作为已经觉醒的女人们和学习过性别议题的男人们，会遇到什么新问题？会如何看待自己和世界？"
1221,天降大任,,32095000.0,,9.0,4.6,,6.8,"武圣大宇在一场抵抗外星侵略战斗中牺牲后，留下叮嘱他的徒弟小巨兽蒲牢（李璐 配音）去寻找金箍的下一位传人的使命。蒲牢在寻找金箍的过程中，误打误撞地将金箍夺走，同时被野猴将空带到了培养天选之子的学院。在那里，猴子被命名为“空”（苏尚卿 配音），但很快因顽劣行为与蒲牢一同被逐出师门。
在地球上，他们遇到了名叫努瓦（叶知秋 配音）的小女孩，她计划独自前往锐铂城营救自己的族人。努瓦将蒲牢和空看作是救世的英雄，尽管两人的技艺并不成熟，但他们信心满满地决定帮助努瓦展开这场毫无计划的营救行动。这个故事融合了奇幻冒险和成长故事的元素，通过蒲牢和空的旅程展示了他们在面对外星侵略和险恶世界时的成长和勇气。努瓦则代表了那种无畏和希望，她的出现给予了两位主角新的动力和目标。"
1222,蓝色禁区：凪,,33442000.0,,214334.0,3.8936507936507945,,6.6,"“天才”在被发现后开始塑造其轮廓。此时，天才前锋凪诚士郎的自我正征服世界！！
把“好麻烦”挂在嘴边的高二学生凪诚士郎，整天过着百无聊赖的日子，直到梦想成为世界杯冠军的同校同学御影玲王发现了他的天赋。在玲王的邀请下开始踢足球的凪，发挥出了超乎想象的足球天赋。某日，他收到了“蓝色禁区”计划的邀请函，等待他的是与洁世一、蜂乐回、糸师凛这些从全国各地精挑细选出来的前锋们的集结。强强激战中，最终，天才凪诚士郎迎来“觉醒”时刻！"
1223,外太空的莫扎特,2022-07-15,224080000.0,41.0,,,中国,4.3,任大望（黄渤 饰）一心想把喜好天文的儿子任小天（荣梓杉 饰）培养成钢琴演奏家，为此父子争吵不断。一天，神秘外星人莫扎特意外出现，从此，莫扎特帮助任小天开启了和爸爸“斗智斗勇”的生活。令任小天没有想到的是，莫扎特来到地球竟另有任务……
1224,狮子王：木法沙传奇,,123000000.0,,725551.0,4.545312500000001,,6.6,讲述远在辛巴诞生之前，他的父亲——年轻的木法沙与亲如兄弟的塔卡（刀疤），如何邂逅一群个性迥异的卓越伙伴，并共同踏上寻找荣耀王国的冒险征程。影片将逐一揭开两位狮兄弟与睿智的山魈巫师拉飞奇、自信勇敢的母狮莎拉碧、以及爱唠叨的红嘴犀鸟沙祖各自的起源故事，展现他们如何迎接来自敌人、同伴以及内心的重重考验。这场穿越广袤草原的命运抗争之旅，注定将成就一代伟大的狮王，亦将见证一对兄弟反目的悲剧宿命，最终谱写出荣耀大地生生不息的传奇，再次叩响生命循环的永恒主题。
1225,歪打正好,,17000.0,,2417.0,3.085185185185185,,,"富二代男主张洋，主打将叛逆进行到底！一次意外事故，让他对董事长父亲恨之入骨，情感的缺失，让他对年轻貌美的后妈产生了一种说不清道不明的关系......在学校，他对女主浪琴一见钟情，浪琴白天是弃儿们的“妈妈”，晚上摇身一变成为夜店人气颇高的性感舞女，两重身份的她背后似乎又藏着不为人知的隐情......
富二代不择手段的追爱、继子与貌美后妈的禁忌情、董事长父亲“保护伞”下的成长叛逆、身份悬殊的姐弟恋，这份歪打能否正好？"
1226,关云长,2011-04-26,157390000.0,34.0,,,中国/中国香港,5.0,东汉末年乱世中，刘备的两位夫人、以及一位未过门的小妾绮兰（孙俪 饰）受困曹营，关云长（甄子丹 饰）为存忠义投降曹操（姜文 饰），但始终不能原谅曹操操控汉室的狼子野心，希望能够重回刘备身边。曹操倾慕关羽之将才以及仁者之心，试图用天下苍生之利益说服后者。适逢袁绍起兵伐曹，关云长于阵斩杀颜良，获封汉寿亭侯，并与张辽（邵兵 饰）结下同袍之谊。曹操将两位刘夫人遣返后，在关云长酒中加入春药，欲使其与绮兰发生不义关系——关云长昔日对同乡绮兰暗怀情意，甚至曾经不惜为她杀死官兵，这段感情终究被叔嫂之礼阻断，清醒过来的关云长携绮兰投奔刘备，沿路冲破重重关卡，留下“过五关斩六将”的千古传奇……
1227,水晶女孩,,51000.0,,4.0,,,,电影《水晶女孩》全部在东海取 景。据导演李萍萍介绍，影片主要讲 述了8岁女孩马果果“大善大孝”的故 事，体现中华民族的传统美德。
1228,康熙与路易十四,,2881000.0,,1339.0,19.470090634441092,,7.4,《康熙与路易十四》是中法合拍纪录电影，讲述三百多年前，法国国王路易十四派遣六名“国王的数学家”前往中国，康熙皇帝以海纳百川和高度自信的胸襟与法王积极互动，开启了深远的中法科技、商贸和思想文化交流。本片通过对两国科技合作催生中国首张具有科学意义的 《皇舆全览图》、商贸交流在法国掀起“中国潮”、思想文化交流“西学东渐”与“东学西传”双向互动等历史脉络和细节的梳理、重现，深刻反映了习总书记“文明因交流而多彩、文明因互鉴而丰富”的重要理念。
1229,消失的子弹,,160000000.0,,30.0,,,6.5,"民国时期，国内最大的兵工厂发生离奇命案，死者被“幽灵子弹”所杀——犯罪现场找不到弹头。一时之间，疑云密布，人心惶惶，此案堪称民国第一奇案。此案交由警局内负责管理档案的政务警察松东路调查（刘青云 饰），担任文职的松东路既不会拳脚功夫也不懂如何开枪，却思想缜密，对破疑难杂 案有独特方法。一心为民除害的热血警探郭追（谢霆锋 饰）不容于警局贪污腐败氛围，联手松东路调查此离奇命案。
如何开枪不用子弹？如何让子弹在穿入肉体的时候消失？松东路和郭追在枪和子弹上做了各种各样的研究，包括向猪身体发射盐子弹、冰子弹等等，却没有任何满意的结果。随着案情调查深入，两位警探抽丝剥茧地发现恐怖阴森的杀人密室和离奇的造弹装置，其诡异程度让经验丰富的松东路也瞠目结舌。就在“幽灵子弹杀人”真相揭开之际，松东路、郭追却接二连三遭人追杀，警察小五（井柏然 饰）在开枪掩护松东路、郭追逃亡之..."
1230,钢铁侠,2008-04-30,77120000.0,30.0,,,美国,8.4,"斯塔克军火公司是美军在全球范围内第一大军火供应商，其新任掌门人托尼•斯塔克（小罗伯特·唐尼 Robert Downey Jr. 饰）风流倜傥，天资聪颖。他与公司元老俄巴迪亚•斯坦（杰夫·布里吉斯 Jeff Bridges 饰）合作无间，共同将斯塔克公司的业务推向顶峰。现 实生活中的托尼热衷收集名贵跑车，搞点儿发明创造，当然露水姻缘更不可少。所幸他身边有维吉尼亚•波茨（格温妮斯·帕特洛 Gwyneth Paltrow 饰）这样的好助手细心打理一切，才让他能自由自在过着贵公子的生活。
在前往中东为军方展示新型武器的途中，托尼一众遭到恐怖分子袭击。他被弹片击中险些丧命，在英森博士的帮助下，托尼体内移植了一颗核动力的人工心脏。恐怖分子要求托尼制造强大的杀伤性武器，他和英森虚与委蛇，暗中制造了一套由聚变能源驱动的钢铁盔甲。穿上盔甲托尼大闹恐怖分子的基地，回到美..."
1231,凯利和超级可乐,,562000.0,,63.0,2.0,,,作为玩具达人而备受喜爱的凯利，转眼间已经十一岁了。一天夜里，不明宇宙生命体潜入到凯利的玩具小狗“可乐”身上，让凯利的生活发生了翻天覆地的变化。凯利和朋友们与具有超能力的“可乐”并肩作战保卫家。
1232,单单,,71000.0,,755.0,5.48148148148148,,,影片围绕云南镇雄县小镇的诗人单单展开。单单生活孤独、性格孤傲，先后与美女网红、寻诗女人及持枪少妇产生情感纠葛。美女博主深陷债务，寻诗女人怀揣浪漫，神秘少妇背负不可告人的秘密。在欲望与情感、幻想与回忆、生活与诗歌之间，一张无形的大网将所有人的命运纠缠在一起，引向不可预知的结局。
1233,徐大胆回乡记,,,,6.0,,,,影片讲述了军人、共产党员徐国强致富以后，受老支书嘱托回家乡担任村支部书记，第一书记张永杰在扶贫两年结束后再次申请回村担任第一书记，两人联手相互支持共谋发展，依托临朐的特产蜜桃、山楂、佛手瓜等成立合作社，招商引资建果品深加工厂，发展电商，发动大学生回村创业等，带领老百姓真真正正富起来的故事。
1234,霍比特人3：五军之战,2015-01-23,766500000.0,40.0,,,美国/新西兰,8.6,"被吵醒的史矛革大闹长湖镇，最终为人类巴德（卢克·伊万斯 Luke Evans 饰）射杀。索林·橡木盾（理查德·阿米蒂奇 Richard Armitage 饰）多年的夙愿终于实现，孤山埃尔波尔重新回到矮人手中。然而这位矮人王子仿佛被史矛革的贪婪和堆成山的黄金迷惑了心窍，他 疯狂地搜寻象征王位的阿肯宝石，不仅撕毁了付给长湖镇报酬的约定，更拒绝了精灵王（李·佩斯 Lee Pace 饰）索要本族国宝的要求，为此导致三族的战争一触即发。与此同时，苍白半兽人阿索格率领大军浩浩荡荡向孤山逼近。得知消息的灰袍巫师甘道夫（伊恩·麦凯伦 Ian McKellen 饰）从中调停斡旋，而被索林视为唯一朋友的霍比特人比尔博·巴金斯（马丁·弗里曼 Martin John C. Freeman 饰）则掌握着中土命运的关键。五军会战，爆发在即！
本片根据J.R.R·托尔金的同名原著..."
1235,一生交给党,,6108000.0,,10333.0,23.143670886075963,,,“4.12政变”大批共产党员被杀害。周逸群、金童、肖虹等中共党员与国民党特务组织展开英勇的斗争，最终，周逸群协助贺龙率部参加南昌起义，为党的军队建设做出了不可磨灭的贡献，实现了其一生交给党的宏愿
1236,猪猪侠大电影·星际行动,,54745000.0,,326.0,1.2916666666666667,,5.3,猪猪星遗失百年的圣物“音符圣杯”，如今却出现在地球之上。五灵侠们为了打败宇宙入侵者史魅克，守护猪猪星和宇宙的和平，不得不前往地球寻找失落的“音符圣杯”。一场轰轰烈烈的冒险之旅由此展开。
1237,我要读书,,,,,,,,"何婕（于滨滨饰）年轻时与富家子弟王明卫（刘柱饰）恋爱怀孕。临产当天，王明卫的母亲徐亚楠（张百爽饰）得知所生婴儿天生残疾后，偷偷命人把孩子抛弃，其实那人把孩子放到了张奶奶（唐萍饰）家门口，并且告诉何婕孩子已经去世了，何婕悲痛欲绝，但为了生活，在家乡做了一名人民教师。
很多年后，她的班级里来了一位叫张强（刘凯龙饰）的残疾儿童，虽然素不相识，但何婕却对这个孩子有着格外的感情，或许因为想到了自己的孩子，对张强格外照顾。而张强因为是残疾人，在班里收到很多歧视和冷落，何婕不断给张强鼓励，在校长（袁苑饰）和残联主席（谢芳饰）的帮助下，二人一起克服了很多困难。何婕发现张强虽然是一个残疾人，但是格外坚强，张强靠自己的努力克服了大家的嘲笑和歧视，而且得到了所有人的尊重，何婕也不知为何这么喜欢这个孩子。
直到有一天，仿佛是老天开的玩笑，何婕当年的孩子并没有去世，她就是张强..."
1238,最后的，最初的,,1504000.0,,33.0,16.625,,,本片记录了临终关怀志愿者的故事，在陪伴临终者的同时，他们也明白了人与人之间陪伴的真义，懂得了应该如何陪伴自己和陪伴家人。
